	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	 7.1054274e-15	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	-1.2328059e-03	-6.3922206e-02	 1.5083991e-02	 4.2668053e-04	 3.6573194e-05	-9.6718837e-05
	 2.4140470e-02	-2.6599225e-02	 6.6203505e-02	-1.0938314e-05	-6.2101775e-04	 2.3951080e-04
	 6.2717857e-02	-2.8578865e-02	 8.0833031e-02	-2.2148004e-04	-9.7917305e-04	 6.1819659e-04
	 6.6688028e-02	-2.3221979e-02	 1.2951506e-01	-8.2933955e-04	-8.3104318e-04	 6.9168342e-04
	 6.1241716e-02	 6.3993103e-03	 1.5615689e-01	-1.1316403e-03	-5.8827972e-04	 7.3015955e-04
	 7.5852366e-02	-2.5184494e-02	 1.5625200e-01	-8.3184526e-04	-7.5296687e-04	 8.2776305e-04
	 8.5514292e-02	 1.1710324e-02	 1.8530612e-01	-1.1851468e-03	-8.9082254e-04	 9.4590358e-04
	 8.0551043e-02	-3.1200064e-02	 1.7349931e-01	-1.3083674e-03	-8.9471116e-04	 7.7861673e-04
	 7.8473976e-02	-3.7726402e-02	 1.8173167e-01	-1.1117642e-03	-1.0106197e-03	 7.2175682e-04
	 8.3704956e-02	-1.9175635e-02	 1.8513987e-01	-1.0974044e-03	-1.0020725e-03	 8.5693706e-04
	 6.8804239e-02	 1.2306682e-02	 2.1210766e-01	-1.3889011e-03	-7.4254903e-04	 6.6984304e-04
	 5.0210113e-02	 1.2397579e-02	 2.0236386e-01	-1.4693618e-03	-4.3924781e-04	 5.4512161e-04
	 4.8001766e-02	 5.8143417e-02	 2.1582657e-01	-1.7743779e-03	-5.8890501e-04	 4.6459907e-04
	 5.0273749e-02	 3.1174923e-02	 2.1682833e-01	-1.5355153e-03	-5.2762999e-04	 4.4464854e-04
	 4.8514334e-02	 3.8835299e-02	 2.2763382e-01	-2.1232285e-03	-2.0679220e-04	 5.9962693e-04
	 6.3205783e-02	 2.4447500e-02	 2.2996053e-01	-2.2079982e-03	-2.8477753e-04	 6.2378709e-04
	 6.5560148e-02	 7.4876548e-02	 2.7237436e-01	-2.9461263e-03	-2.1013235e-04	 7.7361428e-04
	 6.6637632e-02	 6.6819402e-02	 3.0277094e-01	-3.2594260e-03	-1.4334024e-04	 8.0853193e-04
	 5.8729059e-02	 4.2481733e-02	 2.8119533e-01	-3.1909819e-03	-4.7947042e-05	 8.2065468e-04
	 5.1244464e-02	 6.4492209e-02	 3.2236281e-01	-3.7014964e-03	-7.1407791e-05	 7.7549790e-04
	 6.5916438e-02	 3.8293332e-02	 3.2595683e-01	-3.7088189e-03	-1.3084553e-04	 8.6853930e-04
	 6.6014955e-02	 9.3800713e-02	 3.7021166e-01	-4.2605255e-03	-2.3228985e-04	 1.0191782e-03
	 5.8399810e-02	 6.1378626e-02	 3.6546497e-01	-4.2802750e-03	-1.6374534e-04	 7.9195825e-04
	 3.9804160e-02	 1.1944778e-01	 4.0076568e-01	-4.7249224e-03	-3.0183733e-04	 6.6863835e-04
	 4.2383079e-02	 9.1057917e-02	 3.8123379e-01	-4.5056565e-03	-3.4686545e-04	 6.4063045e-04
	 3.9176559e-02	 1.0566879e-01	 4.0881640e-01	-4.8278920e-03	-3.3105022e-04	 7.1189473e-04
	 3.9810648e-02	 8.8307238e-02	 4.0656235e-01	-4.7277036e-03	-2.9227447e-04	 6.3098903e-04
	 3.0815777e-02	 1.2396069e-01	 4.4116630e-01	-5.1586416e-03	-3.5180028e-04	 5.2595185e-04
	 3.9216778e-02	 1.0109771e-01	 4.3648617e-01	-5.1805059e-03	-3.0151788e-04	 6.3340743e-04
	 3.2282146e-02	 1.4732706e-01	 4.3133140e-01	-5.2840135e-03	-2.4345690e-04	 5.5936716e-04
	 1.5461087e-02	 1.7190368e-01	 4.4340049e-01	-5.7444633e-03	-1.4054360e-04	 3.4748168e-04
	 2.3378527e-03	 1.6918273e-01	 4.3456611e-01	-5.9688248e-03	-9.3475044e-05	 1.6963940e-04
	-1.4057001e-02	 2.0954048e-01	 4.5949600e-01	-6.2187345e-03	-7.9988989e-05	 4.5894010e-05
	-2.4700732e-02	 1.8395614e-01	 4.4835786e-01	-6.4340126e-03	-1.0025621e-04	-1.3423592e-04
	-3.1145471e-02	 2.0157207e-01	 4.2995539e-01	-6.3554539e-03	-4.6891758e-05	-2.1512651e-04
	-1.5331143e-02	 1.7678696e-01	 3.6367422e-01	-6.2029355e-03	 7.4726523e-05	 1.6956868e-05
	-1.5029498e-02	 1.4348424e-01	 3.4450638e-01	-6.7417807e-03	 1.7980443e-04	 5.8843772e-05
	 5.8381687e-04	 1.4156876e-01	 3.7775457e-01	-7.3848492e-03	 2.8420023e-04	 2.9745422e-04
	 9.9592748e-03	 1.3791674e-01	 3.7518654e-01	-8.0608164e-03	-1.6150715e-04	 4.1362575e-04
	 3.0277472e-02	 1.3403314e-01	 3.6014278e-01	-8.2734459e-03	-3.0159117e-04	 5.6618770e-04
	 4.1283458e-02	 1.0660415e-01	 3.5246866e-01	-8.5082003e-03	-2.1481000e-04	 6.3567216e-04
	 2.2501557e-02	 1.7260183e-01	 4.3824671e-01	-8.7986490e-03	 1.1794190e-05	 6.6395781e-04
	 4.0382432e-02	 1.0349112e-01	 4.2795234e-01	-8.8478025e-03	-1.1731106e-05	 7.2429020e-04
	 2.8150327e-02	 1.7696968e-01	 4.9912425e-01	-9.8371001e-03	-8.3841225e-05	 6.4165668e-04
	 4.4714024e-02	 1.5696629e-01	 4.9054614e-01	-9.7696683e-03	-2.4796606e-05	 8.8329065e-04
	 3.3184276e-02	 1.2820524e-01	 4.4113045e-01	-9.8176128e-03	 2.0226982e-04	 7.6629608e-04
	 3.6436633e-02	 1.8732344e-01	 4.7717077e-01	-1.0200583e-02	 9.1652164e-05	 8.5597367e-04
	 3.4832972e-02	 1.7597299e-01	 4.9442177e-01	-1.0238803e-02	 5.6047464e-05	 9.0551267e-04
