	x	y	z	pitch	roll	yaw
	 1.3682334e-14	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	-1.4525882e-02	 1.9515877e-01	 1.5122946e-01	-5.9079215e-04	 6.3093771e-04	 3.8158023e-04
	 4.5450625e-03	 1.7499554e-01	 3.0247146e-01	 1.2278930e-04	 1.0010333e-03	 9.4625216e-04
	 2.1203137e-02	-3.2226747e-02	 1.8953179e-01	 3.8745456e-04	 1.2878503e-03	 1.0144058e-03
	 2.9190256e-03	 3.6849549e-02	 2.4164568e-01	-7.9666494e-04	 1.2520384e-03	 6.1616804e-04
	-3.6227167e-02	 1.4357851e-01	 3.9806660e-01	-1.2740151e-03	 1.6489821e-03	 2.5041834e-04
	-2.1059785e-02	 7.6169249e-02	 3.2351271e-01	-7.0849158e-04	 1.5914266e-03	 2.9349833e-04
	-7.0107751e-03	 7.8886885e-02	 2.7880761e-01	-4.7401390e-04	 1.3006444e-03	 1.8530439e-04
	-2.4698986e-02	 1.3031302e-01	 3.8141331e-01	-7.5054542e-04	 1.4208704e-03	 5.7134826e-07
	 6.4910189e-03	 8.2018075e-02	 4.1948786e-01	-1.2222176e-03	 1.7383332e-03	 2.1640766e-04
	 1.7322020e-02	 5.9404042e-02	 4.9585915e-01	-1.4321921e-03	 1.7962613e-03	 3.4367297e-04
	 2.3079822e-02	 8.1208195e-02	 5.3601602e-01	-1.4437242e-03	 1.7282719e-03	 2.7163081e-04
	 2.5037469e-02	 1.0153647e-01	 5.6053351e-01	-1.1721066e-03	 1.8406610e-03	 3.9035161e-04
	 2.7464921e-02	 1.1042461e-01	 5.8903630e-01	-1.9068534e-03	 1.7444240e-03	 3.1220637e-04
	 4.4978500e-02	 1.4463630e-01	 6.3692785e-01	-2.4345870e-03	 1.7800071e-03	 5.0659876e-04
	 3.7882787e-02	 1.1246593e-01	 6.5549706e-01	-2.3260547e-03	 1.4961811e-03	 2.8515343e-04
	 3.9098304e-02	 1.6058952e-01	 7.3956907e-01	-3.3622217e-03	 1.7676000e-03	 4.3839480e-04
	 4.6083847e-02	 1.3765805e-01	 7.6417001e-01	-3.6762110e-03	 1.8397326e-03	 5.4467125e-04
	 2.7605451e-02	 1.4097960e-01	 8.1066718e-01	-3.9173979e-03	 1.6537615e-03	 3.2575943e-04
	-6.0003904e-03	 1.2431219e-01	 8.4852028e-01	-3.7111570e-03	 1.8586077e-03	 1.1690210e-04
	-1.7001453e-02	 1.6925808e-01	 9.0490609e-01	-4.0738052e-03	 2.3202752e-03	 5.0241809e-04
	 5.1235200e-02	 3.9727238e-02	 7.0935441e-01	-3.5216003e-03	 2.2396686e-03	 1.4188667e-03
	 3.8022648e-02	 9.9933906e-02	 6.1534177e-01	-2.7508109e-03	 2.1408419e-03	 1.5353155e-03
	 4.6053752e-02	 9.6420179e-02	 6.8925751e-01	-3.2528140e-03	 1.7556467e-03	 1.4411240e-03
	 5.6149147e-02	 1.6158433e-01	 6.8515471e-01	-3.9993821e-03	 1.5415612e-03	 1.2195450e-03
	 7.1391654e-02	 1.2953219e-01	 6.8711761e-01	-3.9903460e-03	 1.3518654e-03	 1.2196677e-03
	 7.8421467e-02	 1.6465768e-01	 7.1900452e-01	-4.0929887e-03	 1.3434787e-03	 1.2830846e-03
	 6.8579258e-02	 1.8673164e-01	 7.7769939e-01	-4.3952192e-03	 1.2253837e-03	 1.0977924e-03
	 7.7368076e-02	 1.3531319e-01	 7.8563379e-01	-4.2358185e-03	 1.0867558e-03	 1.0395164e-03
	 5.4015550e-02	 2.1661987e-01	 8.4531492e-01	-4.6622690e-03	 1.0630131e-03	 9.5024346e-04
	 7.6911925e-02	 2.1970256e-01	 8.4936885e-01	-4.6467882e-03	 1.0840355e-03	 1.3160890e-03
	 8.0321120e-02	 1.3152213e-01	 8.8374024e-01	-4.9433244e-03	 1.1854019e-03	 1.0573505e-03
	 8.2506740e-02	 1.6438607e-01	 9.9516498e-01	-4.7709626e-03	 8.0484563e-04	 9.7657413e-04
	 9.7204520e-02	 1.4182992e-01	 9.9791038e-01	-4.2517339e-03	 6.6433719e-04	 1.0430372e-03
	 1.0686675e-01	 1.8951446e-01	 1.0364888e+00	-4.4599716e-03	 7.1682681e-04	 1.4141895e-03
	 1.1513383e-01	 1.6144480e-01	 1.0208588e+00	-4.1571746e-03	 9.6580657e-04	 1.3922541e-03
	 1.1862451e-01	 1.6693915e-01	 1.0044313e+00	-4.3079371e-03	 8.3045887e-04	 1.7579896e-03
	 1.2539663e-01	 2.7484168e-03	 1.0399876e+00	-4.8696508e-03	 4.0335458e-04	 1.1650012e-03
	 1.0903401e-01	 6.2207490e-02	 1.0691678e+00	-5.3163206e-03	 2.4825858e-04	 1.4993030e-03
	 8.9275149e-02	 4.6510937e-02	 1.1332327e+00	-6.0950017e-03	 1.8249758e-04	 9.1301092e-04
	 8.1175863e-02	 4.5244403e-02	 1.0842325e+00	-5.7022233e-03	-2.2398684e-04	 6.9157120e-04
	 1.5241701e-01	-7.0578146e-03	 8.3390657e-01	-5.6812345e-03	 2.4961192e-04	 1.5181707e-03
	 1.5848158e-01	 1.4252282e-01	 6.8674148e-01	-4.4499758e-03	 4.7097752e-04	 2.4254385e-03
	 2.3240405e-01	 1.1129566e-01	 6.4801280e-01	-5.9535229e-03	 1.0953810e-03	 3.1998435e-03
	 2.3116448e-01	 2.4119588e-01	 6.7931431e-01	-5.9185235e-03	 5.5214499e-04	 3.4758531e-03
	 2.6663556e-01	 1.7147372e-01	 7.0106233e-01	-4.9546379e-03	 8.1574365e-04	 3.9813979e-03
	 2.8893880e-01	 2.0228505e-01	 6.2825855e-01	-4.7257779e-03	 9.8103228e-04	 4.0861761e-03
	 2.8239854e-01	 2.5748761e-01	 7.3646627e-01	-5.7057226e-03	 8.9925924e-04	 4.0124006e-03
	 3.2574971e-01	 1.9087229e-01	 7.2538903e-01	-5.7896914e-03	 8.8638207e-04	 4.4957254e-03
	 3.1223679e-01	 2.7965666e-01	 8.4976355e-01	-6.1324949e-03	 9.7326056e-04	 4.3275058e-03
	 3.4425252e-01	 1.8806817e-01	 8.7323854e-01	-6.5353529e-03	 1.1410930e-03	 4.7026076e-03
	 3.0809280e-01	 2.9250146e-01	 9.9996824e-01	-7.2015165e-03	 8.7761647e-04	 4.1867124e-03
	 2.8576487e-01	 2.5513229e-01	 1.0191401e+00	-7.2384181e-03	 4.6999246e-04	 3.8009644e-03
	 2.3962565e-01	 2.9697906e-01	 1.0925366e+00	-7.3675213e-03	 2.2921491e-04	 3.3223572e-03
	 2.4281562e-01	 2.4452296e-01	 1.1386661e+00	-6.8346029e-03	 4.8550933e-04	 3.5946149e-03
	 2.5046903e-01	 2.0685068e-01	 1.1500090e+00	-6.8674831e-03	 3.6296441e-04	 3.6467122e-03
	 2.5343090e-01	 1.6489065e-01	 1.1572181e+00	-6.7722616e-03	 5.7828533e-04	 3.8197216e-03
	 2.3303750e-01	 2.1350445e-01	 1.1899669e+00	-7.0447847e-03	 3.7610386e-04	 3.5679289e-03
	 2.3962606e-01	 1.3877189e-01	 1.1193729e+00	-7.1106315e-03	 3.1733019e-04	 3.8009394e-03
	 2.0051353e-01	 2.0991606e-01	 1.1422163e+00	-6.6938033e-03	-7.1966906e-05	 3.3294490e-03
	 1.9104300e-01	 1.5050298e-01	 1.1902367e+00	-6.7692426e-03	 2.4789129e-04	 3.1615335e-03
	 1.9754657e-01	 1.9783281e-01	 1.2015242e+00	-6.3813220e-03	 2.2495336e-04	 3.8560753e-03
	 2.2003127e-01	 1.3444280e-01	 1.1903480e+00	-6.1250555e-03	 2.6532929e-04	 4.0284890e-03
	 2.3104615e-01	 1.1549483e-01	 1.1972489e+00	-6.6017569e-03	 2.3777817e-04	 4.0875673e-03
	 2.2674078e-01	 1.8631577e-01	 1.2224437e+00	-6.9674932e-03	 6.9744553e-05	 3.8426941e-03
	 2.2271916e-01	 2.6049617e-01	 1.2165126e+00	-6.8604731e-03	-1.8097027e-04	 3.8874243e-03
	 2.5515616e-01	 1.3369343e-01	 1.1045708e+00	-6.1174711e-03	-1.9609224e-04	 4.3148196e-03
	 2.5613034e-01	 2.2831392e-01	 1.1519813e+00	-6.8929191e-03	-3.3484141e-04	 4.4179235e-03
	 2.8107863e-01	 2.3877500e-01	 1.1622539e+00	-6.8175207e-03	-2.6645188e-04	 4.4422388e-03
	 2.8501041e-01	 1.6308173e-01	 1.1524212e+00	-6.9420417e-03	-1.9702159e-04	 4.4205341e-03
	 2.5272727e-01	 2.7733859e-01	 1.2387823e+00	-7.5178489e-03	-1.0222708e-04	 3.9884543e-03
	 2.4611062e-01	 2.6190014e-01	 1.2739181e+00	-7.4832354e-03	-1.0940885e-04	 3.8057095e-03
	 2.4886251e-01	 2.6412356e-01	 1.2883632e+00	-7.5409556e-03	 4.3220351e-05	 3.8483500e-03
	 2.4187225e-01	 2.6942711e-01	 1.3309007e+00	-7.8716708e-03	 1.6059779e-04	 3.7359123e-03
	 2.3472959e-01	 2.3733240e-01	 1.3825935e+00	-7.9002924e-03	 3.1866509e-04	 3.4361741e-03
	 2.5031405e-01	 2.4365826e-01	 1.3879795e+00	-7.6121375e-03	 3.8591055e-04	 4.0673921e-03
	 2.4598298e-01	 2.2555344e-01	 1.4165628e+00	-7.7383831e-03	 4.4401323e-04	 4.0242354e-03
	 2.3601157e-01	 2.4468595e-01	 1.3605295e+00	-8.1900179e-03	 2.7302301e-04	 3.8288233e-03
	 2.2821783e-01	 2.0042353e-01	 1.4048819e+00	-8.2197482e-03	 2.3679364e-04	 3.5829070e-03
	 2.3768304e-01	 2.0042509e-01	 1.4071163e+00	-8.1776099e-03	 2.1681669e-04	 3.9007921e-03
	 2.4163496e-01	 1.9121171e-01	 1.3570843e+00	-7.9381836e-03	 1.8787420e-04	 3.8995372e-03
	 1.9978633e-01	 9.8938405e-02	 1.2009973e+00	-7.6044250e-03	 1.3441141e-03	 3.7452255e-03
	 1.9758885e-01	 2.3161413e-01	 1.2561214e+00	-7.7093911e-03	 1.2715867e-03	 3.7741408e-03
	 2.0543013e-01	 2.4152399e-01	 1.2684232e+00	-6.9821716e-03	 9.8102088e-04	 3.8411441e-03
	 2.4581004e-01	 1.5099044e-01	 1.2255139e+00	-7.3908364e-03	 1.1464660e-03	 4.5227399e-03
	 2.3459188e-01	 2.4981464e-01	 1.2842703e+00	-7.3447150e-03	 9.3711275e-04	 4.1802983e-03
	 2.4276894e-01	 2.0029700e-01	 1.3152909e+00	-7.5282252e-03	 6.7849453e-04	 4.2620299e-03
	 2.4198967e-01	 2.2599247e-01	 1.3434328e+00	-7.9484450e-03	 8.1897996e-04	 4.3318655e-03
	 2.1683537e-01	 2.0964703e-01	 1.1369422e+00	-7.4905989e-03	 1.1625255e-03	 4.4283198e-03
	 1.7355471e-01	 1.8455757e-01	 1.0471172e+00	-6.8390945e-03	 1.5055725e-03	 3.6403354e-03
	 2.0684299e-01	 1.2299274e-01	 1.0442350e+00	-6.7804134e-03	 1.7344396e-03	 3.9330772e-03
	 2.1217093e-01	 2.0326676e-01	 1.1985211e+00	-8.0289463e-03	 1.6936531e-03	 3.6729102e-03
	 2.2370715e-01	 2.1111454e-01	 1.2329336e+00	-8.0183103e-03	 1.4631854e-03	 3.9187555e-03
	 2.3148021e-01	 2.3921545e-01	 1.2388636e+00	-7.9617068e-03	 1.2746089e-03	 4.0018097e-03
	 2.4272194e-01	 2.4388668e-01	 1.2228800e+00	-7.7309064e-03	 1.0829797e-03	 3.9678260e-03
	 2.5061272e-01	 2.3885475e-01	 1.2703383e+00	-8.3435160e-03	 1.4441103e-03	 4.1325766e-03
	 2.5643967e-01	 2.3333656e-01	 1.3139534e+00	-8.2644481e-03	 1.3850012e-03	 3.9751878e-03
	 2.6858569e-01	 2.5684249e-01	 1.3526417e+00	-8.4306373e-03	 1.2119361e-03	 4.1480798e-03
	 2.5214305e-01	 2.0677447e-01	 1.3758707e+00	-7.9618333e-03	 1.2251988e-03	 3.8634782e-03
