	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	 3.1937380e-04	 7.0199464e-02	 9.7146059e-02	-3.4921875e-04	 1.8757361e-04	 1.2705782e-04
	-2.2299228e-02	 1.2625862e-01	 1.9448382e-01	-3.1515297e-04	 4.0672901e-04	-2.5866485e-05
	-1.5673324e-02	 6.2006748e-02	 1.0693362e-01	 1.5885020e-04	 4.1628671e-04	 5.4774297e-05
	 2.3653128e-03	 3.2625031e-02	 1.1536445e-01	 1.0456756e-04	 2.4570762e-04	 2.1226495e-04
	 3.4637775e-03	 8.2853469e-02	 1.8396956e-01	-1.5094621e-04	 5.0432668e-04	 1.7276264e-04
	 1.1926937e-02	 1.0076879e-01	 1.9595255e-01	-3.7897113e-04	 7.8123448e-04	 1.8667505e-04
	 2.9040202e-02	 2.7264337e-02	 1.7482105e-01	 7.7810202e-05	 8.8122992e-04	 4.4145112e-04
	 4.0359862e-02	 3.8258190e-02	 2.2804592e-01	-2.5738061e-04	 8.2670713e-04	 6.0640079e-04
	 2.6182190e-02	 8.4992000e-02	 2.6227849e-01	-4.3583839e-04	 8.9728674e-04	 4.7183288e-04
	 5.7141522e-02	 2.1507881e-02	 1.6087513e-01	-3.5919604e-06	 9.8574701e-04	 8.1179362e-04
	 4.5672291e-02	 6.5208321e-02	 1.7465816e-01	-3.2624582e-04	 8.5326500e-04	 5.1417946e-04
	 5.2741844e-02	 8.0181837e-02	 2.1895159e-01	-3.0660950e-04	 9.6762900e-04	 4.1714006e-04
	 4.9609494e-02	 9.5173826e-02	 2.4273681e-01	-6.0835861e-04	 1.0244034e-03	 2.7331049e-04
	 5.5831323e-02	 9.4616533e-02	 2.4873689e-01	-3.9844611e-04	 9.3500917e-04	 2.2814502e-04
	 5.9306975e-02	 9.6398601e-02	 2.5228034e-01	-2.1937615e-04	 1.1899401e-03	 3.8023003e-04
	 6.3562661e-02	 9.9765988e-02	 2.8223789e-01	-5.4922337e-04	 1.2973500e-03	 6.2898609e-04
	 6.2580146e-02	 8.0932409e-02	 2.7428953e-01	-3.2027230e-05	 1.1459461e-03	 6.0248629e-04
	 6.5236370e-02	 8.8246140e-02	 2.4010094e-01	 6.6798209e-04	 1.1824171e-03	 7.5728684e-04
	 7.6674621e-02	 5.9590646e-03	 2.2374942e-01	 5.5832742e-04	 1.2559108e-03	 7.2398031e-04
	 6.8667810e-02	 5.9372119e-02	 2.6599771e-01	 3.8460928e-04	 1.2141642e-03	 7.0437073e-04
	 6.9344271e-02	 7.8381286e-02	 2.7969430e-01	 4.3071296e-04	 1.4555642e-03	 7.1616392e-04
	 6.4303974e-02	 6.2703213e-02	 2.6800551e-01	 7.2519401e-04	 1.4580508e-03	 9.5856313e-04
	 9.2508900e-02	-1.3264532e-02	 1.9223098e-01	 1.7676893e-03	 1.1488043e-03	 1.1898705e-03
	 8.7189526e-02	 7.6628642e-02	 2.2711223e-01	 1.3994920e-03	 1.2672239e-03	 1.2894002e-03
	 1.1482397e-01	 3.6907686e-02	 1.7759276e-01	 8.4997955e-04	 1.1570272e-03	 1.6161970e-03
	 1.2275514e-01	 8.9005585e-03	 1.1265975e-01	 1.5503577e-03	 9.1288240e-04	 1.6481631e-03
	 1.1823161e-01	 6.3061853e-02	 1.5226716e-01	 1.7369503e-03	 9.2247430e-04	 1.7329917e-03
	 1.0937224e-01	 7.6552392e-02	 1.8028531e-01	 1.5405723e-03	 9.9904569e-04	 1.6430988e-03
