	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	-9.2619238e-03	 7.5800177e-02	 1.9680912e-02	-3.9542144e-04	 1.7789914e-04	-7.4282757e-05
	-4.9431828e-03	 3.2963778e-02	-4.3006972e-03	-8.2155646e-05	 1.8578506e-04	-3.9289078e-05
	-5.9244831e-03	 6.9425678e-02	 8.9237840e-03	-3.2977678e-04	 1.5786238e-04	-3.0762736e-05
	 4.0030963e-03	 2.6818636e-02	 1.5301574e-02	-1.0752325e-04	 9.7302017e-05	 1.3245851e-04
	 1.5151985e-04	 4.0276103e-02	 4.0164983e-02	-4.7260692e-04	 9.2323588e-05	 8.3479580e-05
	 4.1962132e-03	 1.0411811e-02	 3.5496743e-02	-2.2483467e-04	 7.8398314e-05	 1.6700779e-04
	 1.0361791e-02	 3.3095930e-02	 5.6725697e-02	-2.6376982e-04	 1.0609153e-04	 2.4432147e-04
	-4.1272488e-03	 3.0474243e-02	 8.2134059e-02	-4.8191316e-04	 1.9432427e-04	 4.1429375e-05
	-8.2868192e-03	 5.2355364e-02	 6.6101963e-02	-3.8075473e-04	 4.7148398e-04	-3.1888024e-05
	-7.9975286e-03	 3.3097151e-02	 2.5509062e-02	 1.5608679e-05	 4.6576963e-04	 1.3949507e-05
	 1.1850437e-02	 2.3768829e-02	 9.7113640e-03	 3.4954667e-04	 7.0410683e-05	 8.0007135e-05
	 7.3553752e-04	 1.6595024e-02	-2.5955499e-03	 8.4630775e-04	 1.8948345e-04	-2.9098910e-05
	 1.0916560e-03	-1.5872624e-03	-1.5787722e-03	 1.2138794e-03	 4.2548500e-04	-9.7565483e-05
	-1.8645390e-02	 3.3927244e-02	 2.1845849e-02	 1.3687162e-03	 6.0246879e-04	-2.2929347e-04
	-1.5619212e-02	-1.3336394e-02	 1.9538299e-02	 1.5588351e-03	 7.1069186e-04	-1.7743335e-04
	-1.8233720e-02	 3.1786311e-02	 9.5768145e-03	 1.3173875e-03	 6.4134934e-04	-2.3658224e-04
	-2.7783213e-02	-3.4833940e-02	-3.8249734e-03	 1.7779306e-03	 7.8251485e-04	-3.2732756e-04
	-2.3883630e-02	 2.4392135e-02	 8.2102194e-03	 1.4410300e-03	 7.7616793e-04	-3.0369442e-04
	-2.9012104e-02	-2.3536649e-02	 3.7468067e-03	 1.6497054e-03	 8.9116873e-04	-3.8162056e-04
	-2.3069070e-02	 2.9848897e-02	 2.9787250e-02	 1.2594058e-03	 7.8216807e-04	-2.8944125e-04
	-2.3486689e-02	-5.3322119e-03	 5.2357803e-02	 1.3876698e-03	 7.5221572e-04	-2.4310668e-04
	-2.1797483e-02	 4.2493688e-02	 1.0184475e-01	 1.1355379e-03	 5.6251578e-04	-2.8814498e-04
	-2.3456781e-02	-4.3488666e-03	 1.1418133e-01	 1.1903847e-03	 5.4749178e-04	-3.1689567e-04
	-1.7606657e-02	 3.3397024e-02	 1.2862460e-01	 1.0310944e-03	 5.3499379e-04	-2.5868197e-04
	-2.6736973e-02	 2.6627266e-02	 1.2001427e-01	 1.0734963e-03	 6.5840187e-04	-3.5627139e-04
	-1.9591466e-02	 4.3933577e-02	 1.3544712e-01	 7.8775616e-04	 5.0074195e-04	-2.3275038e-04
	-5.0534465e-03	 4.0115184e-02	 1.4146976e-01	 7.9914881e-04	 1.4844260e-04	-1.2214748e-04
	-6.3660593e-03	 2.5872693e-02	 1.3106426e-01	 1.1257203e-03	 1.5102068e-04	-2.1004249e-04
	-6.6821286e-03	 5.6075091e-02	 1.3485192e-01	 9.6071417e-04	 3.7178434e-05	-2.4493741e-04
	-4.2821145e-03	 3.9360605e-02	 1.2818493e-01	 9.6522636e-04	 1.1952461e-04	-2.5095070e-04
	-3.1148080e-03	 4.2493575e-02	 1.1901788e-01	 1.0914815e-03	 5.7645173e-05	-1.6095642e-04
	 4.8538884e-04	 1.9459294e-02	 9.6641564e-02	 1.3189158e-03	 1.0630584e-04	-1.6534991e-04
	-7.2905908e-03	 2.8516786e-02	 7.2597216e-02	 1.5626901e-03	 3.1019577e-04	-2.0850619e-04
	-2.8876098e-03	 2.5965995e-02	 5.1869858e-02	 1.8147133e-03	 4.9938636e-04	-1.3609087e-04
	-4.7713233e-03	 3.0911753e-02	 5.6512324e-02	 1.7760297e-03	 5.1359492e-04	-8.7917167e-05
	-5.5989043e-03	 1.7380109e-02	 5.7538897e-02	 1.4687781e-03	 4.5711649e-04	-1.0991544e-04
	 2.7291233e-03	 2.1170588e-02	 7.7020765e-02	 1.4108927e-03	 4.0482369e-04	-8.4671097e-05
	-5.0893369e-04	 6.4402911e-03	 4.5028553e-02	 1.8510525e-03	 4.2187529e-04	-1.4821910e-04
	-2.9099686e-03	 1.0824568e-02	 3.9243672e-02	 1.6839616e-03	 5.4693432e-04	-6.3237624e-05
	-6.2471661e-03	 3.1206694e-02	 4.2255212e-02	 1.4632701e-03	 3.8873136e-04	-2.1221531e-04
	-1.8042318e-03	 1.9755666e-02	 5.4541826e-02	 1.5999038e-03	 2.0216601e-04	-3.9310859e-05
	 6.6083300e-03	 3.6310980e-02	 5.2321879e-02	 1.5892786e-03	 1.8730022e-04	 8.9557322e-05
	 2.4458186e-03	 4.1259389e-02	 5.8799927e-02	 1.6953691e-03	 3.4634252e-04	 5.0587152e-05
	 2.2352944e-03	 5.7811598e-02	 7.1390566e-02	 1.4708117e-03	 2.4923607e-04	 1.1038338e-04
	-1.0693133e-03	 4.3404279e-02	 6.7705869e-02	 1.6054615e-03	 3.1042330e-04	 1.2647831e-04
	 2.3396390e-03	 3.6090710e-02	 6.6900680e-02	 1.4657722e-03	 2.4588044e-04	 1.3116735e-04
	 2.7037645e-03	 2.9612810e-02	 7.5843678e-02	 1.5400854e-03	 2.5337062e-04	 1.5233191e-04
	 5.2428560e-03	 2.9777588e-02	 9.7728961e-02	 1.2758684e-03	 1.4845738e-04	 1.2027937e-04
	 3.2258842e-03	 1.4442415e-02	 1.0701813e-01	 1.2840004e-03	 2.1182950e-04	 1.8191899e-04
	 9.4834396e-03	 3.1482302e-02	 9.8105319e-02	 1.3619465e-03	 1.8486020e-04	 2.2878393e-04
	 8.6579602e-03	 3.4323532e-02	 9.6228641e-02	 1.3304362e-03	 3.7765678e-04	 2.5593185e-04
	 1.6786742e-02	 4.4536712e-02	 5.2944878e-02	 1.5958444e-03	 1.1172512e-04	 3.5599892e-04
	 1.1297765e-02	 1.6591973e-02	 3.7295680e-02	 1.9298514e-03	 2.1898900e-04	 3.3963297e-04
	 7.6563403e-03	 4.5969572e-02	 5.0346248e-02	 1.5521236e-03	 2.1276936e-04	 3.1613362e-04
	 8.2129130e-03	 3.3752793e-02	 4.9306237e-02	 1.6319840e-03	 2.4576627e-04	 2.8058519e-04
	 2.2662631e-02	 4.3769696e-02	 4.2591535e-02	 1.5290873e-03	 1.2366144e-04	 4.5756305e-04
	 2.3237502e-02	 1.8419095e-02	 2.7076628e-02	 1.8368393e-03	 1.2518413e-04	 4.7507904e-04
	 3.1166333e-02	 4.0949813e-02	 4.5616128e-02	 1.3915437e-03	-6.9425139e-06	 5.4811617e-04
	 3.2215930e-02	 1.6189753e-02	 3.6326465e-02	 1.6635096e-03	-3.9884099e-05	 5.7020468e-04
	 1.2650401e-02	 5.9153630e-02	 5.7999110e-02	 1.3144858e-03	 2.7847264e-05	 3.7658205e-04
	 2.0322303e-02	 4.4498106e-02	 6.1727857e-02	 1.3075647e-03	 1.1766786e-04	 5.2840681e-04
	 1.7953838e-02	 5.6123233e-02	 6.7516459e-02	 1.3298561e-03	-1.3878809e-05	 4.5551535e-04
	 1.6120270e-02	 3.1820440e-02	 5.5841760e-02	 1.4363693e-03	 8.4436434e-06	 4.3903020e-04
	 1.4314623e-02	 6.2369318e-02	 6.3915942e-02	 1.2605984e-03	 5.7420361e-05	 4.2962067e-04
	 2.1523924e-02	 3.6032979e-02	 6.1889195e-02	 1.3289709e-03	 1.4930806e-04	 4.6267468e-04
	 1.6084530e-02	 6.7448873e-02	 7.1573224e-02	 1.2775434e-03	 1.8167063e-04	 4.6218122e-04
	 2.0302036e-02	 2.7820210e-02	 4.4586148e-02	 1.4835449e-03	 1.9890493e-04	 4.7497999e-04
