	x	y	z	pitch	roll	yaw
	 0.0000000e+00	 0.0000000e+00	-7.1054274e-15	 0.0000000e+00	 0.0000000e+00	 0.0000000e+00
	 4.9918220e-03	 1.0055947e-02	 4.1017723e-02	-2.4284008e-04	 2.5387203e-04	 9.8368657e-05
	 6.8302606e-03	-1.0227266e-02	 7.7237570e-02	-5.9186879e-04	 2.4103897e-04	-3.1243722e-05
	 8.0847268e-03	-1.5739302e-02	 1.0300825e-01	-9.4978697e-04	 2.6233262e-04	 4.9112253e-05
	 3.4520990e-03	 4.9106667e-03	 1.1110592e-01	-1.0020503e-03	 3.0885994e-04	 9.4480873e-05
	-1.7682304e-02	-3.8895131e-02	 8.3758871e-02	-9.2020303e-04	 5.4748862e-05	-2.3398815e-04
	 1.9123740e-02	-1.3625339e-02	 1.1545998e-01	-1.3519324e-03	 5.5109448e-04	 7.5753705e-06
	 3.3129989e-02	 6.0241587e-03	 1.1673345e-01	-1.0147615e-03	 6.3459698e-04	 1.4656798e-04
	 2.9925988e-02	-3.2994639e-02	 1.2447589e-01	-1.2652955e-03	 5.8366950e-04	 3.4978625e-05
	 8.2465590e-03	-9.2844862e-03	 1.2331690e-01	-1.5264127e-03	 3.6404196e-04	-2.0473720e-05
	 1.0951814e-02	-2.8215631e-02	 1.3808675e-01	-1.2093448e-03	 1.4300347e-04	 2.0240342e-04
	-1.4562967e-02	-1.9928077e-02	 1.2436793e-01	-1.8105237e-03	 4.9774019e-05	-2.4493002e-04
	-2.0636289e-02	-2.9656890e-02	 1.1725650e-01	-1.7553431e-03	-8.7214355e-05	-2.3268568e-04
	-2.8361395e-02	-8.2962590e-03	 1.0931087e-01	-1.7166122e-03	-9.6339733e-05	-5.2346437e-04
	-3.0045414e-02	-1.6445952e-02	 1.0619334e-01	-1.8558914e-03	-1.4774781e-04	-5.9738197e-04
	-2.1344146e-02	 1.5591807e-02	 1.1997828e-01	-2.2104891e-03	-3.2914658e-04	-3.8094189e-04
	-1.6174589e-02	-7.7478043e-03	 1.0619030e-01	-1.9925748e-03	-6.3872043e-05	-3.4533312e-04
	-2.1555323e-02	-2.4563548e-02	 8.5061126e-02	-2.0344797e-03	-3.4511766e-05	-3.0643799e-04
	-4.8056650e-03	 1.4029413e-02	 1.1407729e-01	-2.4083126e-03	 8.1255186e-05	-2.0533151e-04
	-1.6575146e-02	 1.7244049e-02	 1.2164514e-01	-2.6272801e-03	 7.4497771e-05	-4.3805287e-04
