	x	y	z	pitch	roll	yaw
	 1.4616247e-14	-1.6983783e-14	-7.1054274e-15	 6.1629758e-33	-7.7037198e-34	 0.0000000e+00
	 3.2504348e-04	-2.1922367e-02	 1.4487975e-02	-1.1756732e-04	-2.4597992e-04	 5.8003534e-05
	-2.4013527e-02	-3.3116402e-02	 1.0055107e-02	-1.0716176e-04	-9.3520692e-04	-2.1716717e-04
	-2.6446180e-02	-1.0096209e-02	-1.2541890e-02	-2.4889294e-04	-1.0936724e-03	-3.7179968e-04
	-1.0938189e-02	-1.4117528e-02	-2.2701976e-03	-4.0613794e-04	-9.0019719e-04	-2.9179752e-04
	 3.5823647e-04	 3.8385515e-02	 5.1532931e-02	-1.0515362e-03	-6.1224048e-04	-1.5559556e-04
	 7.8189368e-03	-2.6924857e-02	 3.5593495e-02	-1.0667473e-03	-8.1734637e-04	-3.6910937e-05
	 1.8616881e-03	 2.1230621e-03	 5.3907688e-02	-1.5525496e-03	-4.3157432e-04	-1.1635478e-04
	 1.1901921e-02	 8.2776873e-03	 4.9033541e-02	-1.2952532e-03	-4.0435471e-04	-5.5176787e-05
	 3.7347539e-02	-2.1997957e-02	 1.7584675e-02	-1.0483107e-03	-4.6505718e-04	 3.6311343e-04
	 4.7731535e-02	-8.7060646e-03	 1.3527474e-02	-1.1598967e-03	 6.2666355e-04	 2.2528245e-04
	 6.6605428e-02	 1.6466297e-02	-1.1096893e-03	-5.9978802e-04	 1.6990528e-03	 5.1892678e-04
	 5.5065042e-02	-2.4400018e-02	-1.2467038e-01	 2.0203315e-03	 2.2303787e-03	 4.0996648e-04
	 4.0032114e-02	-5.9494077e-02	-2.0180381e-01	 3.2935773e-03	 3.0324604e-03	 1.6685959e-04
	 2.9371490e-03	-1.2449625e-03	-1.4495209e-01	 3.0745855e-03	 3.3655764e-03	-4.5171053e-04
	-2.7366115e-02	-9.0007892e-02	-2.1051555e-01	 4.4228815e-03	 3.2182497e-03	-7.5290165e-04
	-3.4718527e-02	-6.5966480e-02	-2.1014277e-01	 4.6182343e-03	 3.4591217e-03	-8.4248815e-04
	-3.4134079e-02	-6.8159849e-02	-2.1300682e-01	 4.8302085e-03	 3.4278744e-03	-7.2313495e-04
	-4.3422032e-02	-1.0218753e-01	-2.5932583e-01	 5.2806016e-03	 3.1690707e-03	-8.5727791e-04
	-5.2108705e-02	-5.2989899e-02	-2.4330235e-01	 5.0163873e-03	 3.2258064e-03	-9.4553967e-04
	-5.7294926e-02	-6.6933759e-02	-2.7628411e-01	 5.2403354e-03	 2.9286194e-03	-9.6710631e-04
	-5.3863291e-02	-7.1219316e-02	-2.7009817e-01	 4.8219774e-03	 2.7516562e-03	-8.0901132e-04
	-5.9752649e-02	-6.8776778e-02	-2.2316491e-01	 4.0134347e-03	 2.3246468e-03	-7.9391601e-04
	-6.7199721e-02	-3.6587482e-02	-2.0909620e-01	 3.2518915e-03	 2.0100346e-03	-7.9790946e-04
	-4.7770530e-02	-6.0031037e-02	-3.0315794e-01	 4.2590694e-03	 1.7147361e-03	-6.6611621e-04
	-3.5587927e-02	-1.0660437e-02	-2.9002406e-01	 3.7791093e-03	 2.0943082e-03	-7.0797095e-04
	-1.8319116e-02	-2.6294324e-02	-2.6073639e-01	 3.4585428e-03	 2.2541225e-03	-5.3747257e-04
	-7.2067346e-03	 2.1054560e-02	-2.2875206e-01	 3.6416364e-03	 2.1819405e-03	-2.3505118e-04
	-1.1189328e-02	-4.0757645e-02	-2.1228788e-01	 3.4122880e-03	 2.0552103e-03	-2.7790918e-04
	-1.5087786e-02	 2.1011139e-02	-2.0621229e-01	 3.0476191e-03	 2.4580321e-03	-2.9080331e-04
	 4.0421497e-04	-1.2405982e-02	-2.5078373e-01	 3.7392406e-03	 2.9023693e-03	-9.1993971e-05
	 5.7375694e-03	-4.4342376e-02	-2.7969950e-01	 3.8049982e-03	 3.5567230e-03	 3.2622786e-05
	-1.2048785e-02	-3.2590907e-02	-3.2666634e-01	 5.1327298e-03	 3.5655120e-03	-5.5500941e-05
	-2.1556823e-02	-7.2161279e-02	-4.3237942e-01	 6.2440709e-03	 3.2266258e-03	-1.3150060e-04
	-3.0612803e-02	 4.2353070e-03	-3.9854668e-01	 6.2115174e-03	 3.4261315e-03	-2.1670641e-04
	-5.2840838e-02	-5.7249051e-02	-4.7202837e-01	 7.5055129e-03	 3.0220257e-03	-5.1379009e-04
	-6.9760449e-02	-7.2576857e-02	-5.1506527e-01	 7.9946819e-03	 2.9700273e-03	-8.7228538e-04
	-9.1922815e-02	-4.7437637e-02	-5.0474819e-01	 7.9203418e-03	 3.2011556e-03	-1.1286985e-03
	-9.6426438e-02	-7.6829178e-02	-5.2440002e-01	 8.5362785e-03	 3.1840638e-03	-1.2580030e-03
	-1.0234304e-01	-1.1820507e-01	-5.1064866e-01	 8.6481641e-03	 3.3807413e-03	-1.4806209e-03
	-1.0626845e-01	-3.9123014e-02	-4.9116301e-01	 8.1602546e-03	 3.5152554e-03	-1.4635320e-03
	-1.1088255e-01	-3.9041665e-04	-5.5568571e-01	 8.1909507e-03	 2.9276311e-03	-1.4682689e-03
	-8.5893651e-02	-8.9543919e-03	-5.4141968e-01	 7.6864208e-03	 2.6991283e-03	-1.1047720e-03
	-9.6372722e-02	 5.8677569e-02	-5.2630649e-01	 7.0080827e-03	 3.0640032e-03	-1.0166878e-03
