	x	y	z	pitch	roll	yaw
	 0.0000000e+00	-1.5059729e-14	 0.0000000e+00	 3.0814879e-33	 1.0691059e-50	 3.4694470e-18
	-5.5310486e-03	 6.7941571e-03	 5.2238867e-03	 2.7275863e-04	 4.8419289e-04	 3.5559404e-05
	-2.4144371e-02	 3.7575272e-02	 1.9109438e-02	 3.9699051e-04	 9.6172109e-04	-5.4075737e-05
	-3.7125952e-02	 4.0032089e-02	 3.9308708e-02	-4.1470556e-04	 1.0958959e-03	-5.8216031e-05
	-5.6615165e-02	-2.3304839e-02	 5.6479930e-04	-8.8589110e-06	 1.1475149e-03	-3.9563672e-04
	-7.0897480e-02	 8.5954263e-02	 3.5686788e-02	-2.9955868e-04	 1.3264051e-03	-5.5701860e-04
	-6.8957988e-02	 5.4824029e-02	 7.6409826e-02	-5.3953536e-04	 1.3252567e-03	-5.3204190e-04
	-8.9928307e-02	-6.0800987e-02	 5.8689869e-03	 3.7436338e-04	 1.5202717e-03	-6.3517506e-04
	-8.5231260e-02	-3.6075505e-02	-1.9284188e-02	 7.4142139e-04	 1.6130547e-03	-4.9270796e-04
	-8.5410335e-02	 5.4562571e-02	 2.8729408e-02	 1.7519834e-04	 1.6371408e-03	-5.4694040e-04
	-8.0221373e-02	-4.6886737e-02	-3.3342214e-02	 1.0880276e-03	 1.5074729e-03	-4.1326283e-04
	-6.1427809e-02	 4.5999462e-02	 3.3254387e-02	 3.1192070e-04	 1.2395012e-03	-3.3037351e-04
	-5.8691785e-02	-1.1182094e-02	-2.7107053e-02	 9.7497709e-04	 1.7173155e-03	-9.1762839e-05
	-6.0377468e-02	 1.8578111e-02	-1.1214388e-02	 5.4406365e-04	 1.7424473e-03	-2.2109100e-04
	-4.4368485e-02	 2.3228255e-02	-5.2778339e-03	 7.7257162e-04	 1.8172582e-03	-8.2251689e-05
	-5.1070997e-02	-4.7088822e-02	-3.2818248e-02	 9.8466776e-04	 2.1270544e-03	-4.2324095e-05
	-5.1558802e-02	 5.4940389e-02	 1.3377712e-02	 3.7847957e-04	 2.2875863e-03	-5.8019179e-05
	-6.3033771e-02	-4.6310200e-02	-3.7479093e-02	 8.8979766e-04	 2.5690055e-03	 2.3763612e-05
	-7.0056205e-02	 5.1136106e-02	 5.8678206e-03	 4.8627169e-04	 2.4837513e-03	-2.5746116e-04
	-6.4580904e-02	-1.1759633e-02	-1.0214733e-02	 6.2247372e-04	 2.5368999e-03	-1.2583558e-04
	-7.7660082e-02	 6.4201993e-02	 4.0874735e-02	 1.1467964e-04	 2.3970771e-03	-5.4286123e-04
