	x	y	z	pitch	roll	yaw
	 1.4621263e-14	 0.0000000e+00	-3.5527137e-15	-2.0880974e-53	 6.0185311e-36	 0.0000000e+00
	 5.8005611e-03	 1.3375023e-01	 4.5726109e-02	-4.8481548e-04	 4.2554579e-06	 7.9139568e-05
	-2.5335815e-03	 5.6376058e-02	 1.2782797e-02	-7.4679448e-05	-1.9327507e-04	-2.3352349e-05
	-2.5524068e-03	 6.7568233e-02	 1.3508765e-02	 1.1414189e-04	-2.4992744e-05	-1.4440611e-04
	-5.1011017e-03	 9.4579693e-02	 4.8202413e-02	-2.8958907e-04	 2.0158854e-05	-9.9207293e-05
	 1.4150254e-03	 4.8942121e-02	 2.0003269e-02	-9.6259902e-05	 3.9131596e-05	-2.6112247e-05
	 2.2975928e-05	 9.1735279e-02	 5.2068718e-02	-4.4142659e-04	-1.5684830e-05	-1.8128630e-04
	-1.8705977e-03	 7.8007894e-02	 3.3368176e-02	-4.1562486e-04	-1.4762219e-04	 1.9298260e-05
	-6.5234435e-03	 2.4245043e-02	 1.7133167e-02	 2.8867314e-05	-2.0980514e-05	 5.2532470e-06
	 1.4179333e-03	 1.5611325e-01	 8.9091956e-02	-9.2879464e-04	-1.6981195e-04	 4.6074760e-05
	 1.4188282e-02	 1.1794137e-01	 1.0814268e-01	-1.0484015e-03	-3.7780550e-04	 2.0049928e-04
	-1.4655681e-02	 2.9481235e-02	 2.3393626e-02	-7.1934932e-05	-3.5487748e-04	-1.5709916e-04
	-2.0403503e-02	 7.9981967e-02	 7.8863700e-03	 2.5161012e-04	-2.2186679e-04	-2.5403702e-04
	-3.8731484e-03	 1.1698416e-01	 3.4710385e-02	-5.6105290e-05	-5.8233953e-04	-1.6140749e-04
	-3.6700109e-03	 5.2401581e-02	-2.9952217e-02	 8.8333148e-04	-6.0231145e-04	-1.9049564e-04
	-3.4855042e-03	 8.0275742e-02	-1.8940557e-02	 9.2829786e-04	-6.6937949e-04	-2.1877856e-04
	-2.4496539e-02	 1.7045026e-02	-5.9317250e-02	 1.6404244e-03	-6.2067639e-04	-3.7102280e-04
	-3.8862629e-02	 3.2495211e-02	-4.0534172e-02	 1.5109339e-03	-5.2310870e-04	-4.7299490e-04
	-4.0840276e-02	 2.1219894e-02	-5.3628709e-02	 1.6728873e-03	-5.1966557e-04	-5.3342450e-04
	-4.6483640e-02	 5.6786797e-02	-5.5185433e-02	 1.8489946e-03	-5.5152271e-04	-6.7009569e-04
	-6.1814087e-02	-2.0279895e-02	-1.1683695e-01	 2.6709562e-03	-4.7327873e-04	-6.8904047e-04
	-7.4976567e-02	 8.8502094e-03	-1.1201564e-01	 2.7962948e-03	-3.9135541e-04	-8.2568801e-04
	-9.0474576e-02	 7.1705927e-03	-1.3328731e-01	 3.0100850e-03	-3.3930272e-04	-9.9384740e-04
	-9.7338674e-02	 9.1377349e-02	-7.3834681e-02	 2.4437524e-03	-4.4193406e-04	-1.1826106e-03
	-1.0837983e-01	 5.9470396e-02	-9.9426867e-02	 2.1544489e-03	-5.1290944e-04	-1.1813640e-03
	-1.1537893e-01	-2.0880947e-02	-1.9630318e-01	 3.7505138e-03	-7.2971007e-04	-1.3944911e-03
	-1.0304379e-01	 9.1351617e-02	-1.7024271e-01	 3.7009481e-03	-7.4167980e-04	-1.2645781e-03
	-1.0138708e-01	 6.8292142e-02	-1.3388544e-01	 2.9729500e-03	-9.3977393e-04	-1.3594007e-03
	-1.0754812e-01	 1.9799415e-02	-1.4696963e-01	 3.2612911e-03	-8.8204859e-04	-1.3051166e-03
	-1.1035236e-01	 1.1382016e-01	-9.8997629e-02	 2.6651270e-03	-7.4450170e-04	-1.4166468e-03
