	x	y	z	pitch	roll	yaw
	 1.4616247e-14	 0.0000000e+00	 7.1054274e-15	-2.6727647e-51	-7.7037198e-34	 0.0000000e+00
	 1.0314901e-02	-2.7661542e-02	 1.1960147e-02	-3.3280392e-04	 2.2383743e-04	 2.5484984e-04
	 3.3675328e-03	 3.0469154e-03	 3.6069462e-02	-2.6832366e-04	 1.8634534e-04	 8.8419065e-05
	 3.2181585e-03	-3.8909449e-02	-2.2598827e-02	 3.6324413e-04	 2.3004021e-04	 1.9035002e-04
	-1.0719140e-02	 2.6169922e-02	 5.0518359e-02	-1.0882594e-04	 4.3775775e-04	 5.7138870e-05
	-5.5021169e-03	-7.6941840e-03	 1.8813260e-02	 3.4687605e-04	 1.6670987e-04	 9.0075843e-05
	 7.3733207e-03	 3.6475832e-03	 2.8081717e-03	 1.2024246e-04	 4.7188479e-04	 3.0773387e-04
	 1.2725828e-02	 3.2231707e-02	 1.8418834e-02	 1.9345186e-04	 3.3099540e-04	 1.6384237e-04
	 2.2332825e-02	-1.6296702e-02	 1.3850728e-03	-1.8319844e-05	 3.5756069e-04	 3.4285919e-04
	 8.5221275e-03	 4.6189645e-02	 5.2783577e-02	-2.7489175e-04	 5.3239093e-04	 1.4562307e-04
	 1.0938542e-02	-1.3045796e-02	 3.7588488e-02	-1.4170735e-04	 3.4714912e-04	 2.3469521e-04
	-8.2611442e-03	 1.6126808e-02	 5.6245309e-02	-6.3638761e-04	 5.4938264e-04	-2.0103490e-05
	-3.1733253e-03	 3.1012709e-02	 9.1653462e-02	-4.7496186e-04	 3.0375061e-04	-3.0575688e-05
	-6.0891505e-03	-6.7814365e-03	 6.0502411e-02	-2.4315223e-04	 1.8280087e-05	 8.1794708e-05
	-5.5803397e-03	 2.2398398e-02	 5.7007980e-02	-3.3373858e-04	 4.7984566e-05	 1.6964966e-04
	 7.9339735e-03	 1.6200202e-02	 3.6918920e-02	-4.0381009e-05	-3.4233260e-05	 3.2801652e-04
	 9.1113315e-03	-1.3784177e-02	 9.8137801e-03	 1.2636241e-04	-8.7117634e-05	 3.9634115e-04
	 1.2350094e-03	 3.6087944e-02	 2.1732158e-02	-2.4568761e-04	 9.8162106e-05	 3.7058727e-04
	 4.2828013e-03	 1.4521214e-02	 1.8108416e-02	-9.2187328e-05	-1.4768555e-04	 2.9541779e-04
